embryo_id,bf_f_infocus,if_zsum,Score_str,Uniformly_sampled_timepoint,cv0_split0,cv0_split1,cv0_split2,cv0_split3,cv0_split4,cv1_split0,cv1_split1,cv1_split2,cv1_split3,cv1_split4,cv2_split0,cv2_split1,cv2_split2,cv2_split3,cv2_split4,cv3_split0,cv3_split1,cv3_split2,cv3_split3,cv3_split4,cv4_split0,cv4_split1,cv4_split2,cv4_split3,cv4_split4
ds1_080,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_080.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_080.tif,abnormal,119,val,train,test,val,train,train,train,test,val,train,train,val,train,train,test,train,train,train,test,val,train,train,train,train,test
ds1_081,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_081.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_081.tif,abnormal,120,train,train,train,train,test,train,val,train,test,train,train,train,train,train,test,test,train,train,val,train,test,train,val,train,val
ds1_082,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_082.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_082.tif,abnormal,139,train,train,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,test,val,train,train,val,train,train,test
ds1_083,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_083.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_083.tif,abnormal,151,train,train,test,val,train,train,train,test,train,train,train,train,val,test,train,train,train,train,test,train,train,train,train,train,test
ds1_084,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_084.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_084.tif,normal,153,val,test,train,val,train,val,train,train,train,test,val,train,train,train,test,train,train,test,train,train,train,val,train,val,test
ds1_085,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_085.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_085.tif,normal,121,test,val,train,val,train,train,test,train,train,train,train,val,train,train,test,test,train,train,train,train,train,test,val,val,val
ds1_086,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_086.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_086.tif,abnormal,142,train,val,train,train,test,train,train,train,train,test,train,train,train,train,test,val,train,train,train,test,train,train,train,test,train
ds1_087,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_087.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_087.tif,abnormal,139,train,train,train,train,test,train,test,train,train,val,train,train,val,train,test,test,train,train,train,train,test,train,val,train,train
ds1_088,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_088.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_088.tif,abnormal,147,train,train,test,val,train,train,train,train,val,test,val,train,train,test,train,val,train,train,test,train,train,train,train,test,train
ds1_089,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_089.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_089.tif,abnormal,143,test,train,train,train,train,train,train,test,val,train,train,train,test,train,train,train,train,train,train,test,train,train,test,train,train
ds1_090,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_090.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_090.tif,abnormal,141,train,train,train,train,test,test,train,train,train,val,train,test,train,train,train,train,train,test,train,val,train,test,train,train,train
ds1_091,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_091.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_091.tif,abnormal,120,train,train,train,train,test,val,train,train,test,train,val,val,test,train,train,val,test,train,train,train,test,train,train,train,val
ds1_092,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_092.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_092.tif,abnormal,121,train,train,test,train,train,train,train,train,train,test,train,test,train,train,train,train,train,val,test,train,train,train,train,test,train
ds1_093,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_093.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_093.tif,abnormal,120,train,val,val,test,train,train,train,train,test,train,val,train,test,train,train,train,train,val,test,train,test,train,train,train,train
ds1_094,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_094.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_094.tif,abnormal,121,train,train,val,test,train,train,train,train,test,train,test,train,val,train,train,test,train,val,train,val,test,train,train,train,train
ds1_095,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_095.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_095.tif,abnormal,139,train,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,test,train,train,train,train,train,test,train,val
ds1_096,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_096.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_096.tif,abnormal,137,val,train,train,test,val,val,test,train,val,train,train,val,val,train,test,train,train,train,train,test,train,train,val,test,train
ds1_097,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_097.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_097.tif,abnormal,134,test,train,train,val,train,val,test,train,train,train,val,test,train,train,train,train,train,train,test,train,train,train,test,train,train
ds1_098,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_098.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_098.tif,normal,133,train,val,val,train,test,train,test,train,val,train,train,train,train,train,test,val,train,train,test,train,train,val,train,test,train
ds1_099,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_099.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_099.tif,abnormal,130,train,train,train,test,val,test,train,train,train,val,train,train,test,train,train,test,train,train,train,train,train,train,train,val,test
ds1_100,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_100.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_100.tif,abnormal,141,train,train,train,test,train,train,train,train,test,train,train,train,test,val,train,val,train,train,test,train,train,train,train,test,val
ds1_101,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_101.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_101.tif,abnormal,142,test,train,train,train,train,train,test,train,train,train,val,test,train,train,train,train,train,test,train,train,train,val,train,test,val
ds1_102,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_102.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_102.tif,abnormal,137,train,train,train,train,test,train,test,val,val,train,val,train,train,test,train,train,test,val,train,val,train,test,train,val,train
ds1_103,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_103.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_103.tif,normal,135,test,train,train,train,val,test,train,val,train,train,val,val,train,train,test,train,test,train,val,train,train,train,test,val,train
ds1_104,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_104.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_104.tif,abnormal,149,val,train,train,test,val,train,test,train,val,train,test,train,train,train,val,train,val,val,test,train,val,test,train,train,train
ds1_105,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_105.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_105.tif,normal,153,train,val,test,train,train,test,val,train,train,train,train,val,val,test,train,val,test,train,train,val,train,test,train,train,train
ds1_106,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_106.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_106.tif,abnormal,137,test,train,train,train,train,val,train,train,train,test,train,val,train,train,test,train,train,train,train,test,test,train,train,train,train
ds1_107,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_107.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_107.tif,abnormal,146,val,train,train,train,test,train,train,train,test,train,train,test,train,train,train,train,train,train,train,test,train,test,val,val,train
ds1_108,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_108.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_108.tif,abnormal,123,train,train,val,val,test,train,train,test,train,train,train,test,train,train,train,train,val,train,train,test,train,train,val,test,train
ds1_109,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_109.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_109.tif,abnormal,140,train,train,train,val,test,train,train,train,train,test,test,train,train,train,val,val,train,train,test,train,train,train,test,val,train
ds1_110,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_110.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_110.tif,abnormal,134,train,train,test,train,train,test,train,val,train,train,test,train,train,val,train,val,val,train,test,train,train,train,test,val,train
ds1_111,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_111.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_111.tif,abnormal,140,test,train,train,val,train,test,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,train
ds1_112,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_112.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_112.tif,abnormal,142,train,test,train,val,train,train,test,val,train,train,test,train,train,train,train,train,test,train,train,train,train,train,val,train,test
ds1_113,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_113.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_113.tif,abnormal,122,test,val,train,train,train,train,train,test,train,val,train,test,train,train,train,test,train,train,val,train,val,train,test,val,train
ds1_114,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_114.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_114.tif,abnormal,142,train,val,train,train,test,train,train,train,test,val,train,train,train,train,test,val,train,train,train,test,train,train,test,train,train
ds1_115,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_115.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_115.tif,normal,132,train,train,train,test,val,train,val,test,train,val,test,train,train,train,train,train,train,val,train,test,test,train,train,train,val
ds1_116,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_116.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_116.tif,normal,117,test,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,test,train,val,train,train,train,val,test
ds1_117,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_117.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_117.tif,abnormal,129,train,val,train,train,test,train,train,test,train,val,train,train,train,train,test,train,train,train,val,test,train,train,val,test,val
ds1_118,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_118.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_118.tif,abnormal,142,train,train,val,val,test,train,test,train,train,train,test,val,train,train,train,val,train,val,test,train,test,train,train,train,train
ds1_119,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_119.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_119.tif,abnormal,128,train,train,val,test,train,test,train,train,train,train,train,train,train,test,train,val,train,train,test,val,train,train,train,val,test
ds1_120,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_120.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_120.tif,abnormal,152,val,test,train,train,train,train,train,test,train,train,test,val,train,val,train,val,test,train,train,val,test,train,val,train,train
ds1_121,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_121.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_121.tif,abnormal,140,test,train,train,train,train,test,train,train,train,train,test,train,train,train,val,test,val,train,train,train,train,train,train,train,test
ds1_122,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_122.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_122.tif,abnormal,140,train,val,test,train,train,test,train,val,val,train,test,train,train,train,val,test,train,train,train,train,train,train,test,train,train
ds1_123,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_123.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_123.tif,normal,153,val,train,val,train,test,train,train,train,train,test,train,train,test,train,train,train,val,train,val,test,train,train,train,test,train
ds1_124,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_124.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_124.tif,normal,135,train,val,test,val,train,train,train,train,val,test,train,train,train,test,train,test,train,val,train,train,val,test,train,train,train
ds1_125,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_125.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_125.tif,abnormal,151,train,train,train,test,train,train,train,train,test,train,val,test,train,train,val,train,train,train,test,train,train,test,train,train,train
ds1_126,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_126.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_126.tif,normal,139,test,train,train,train,train,test,val,train,train,train,train,train,test,val,val,train,test,train,train,train,test,train,train,val,train
ds1_127,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_127.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_127.tif,normal,153,train,train,val,test,val,val,train,train,test,train,val,train,test,train,train,test,train,val,train,val,train,val,test,train,train
ds1_128,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_128.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_128.tif,abnormal,137,test,val,train,train,train,train,test,train,train,train,train,train,train,train,test,train,test,train,train,val,test,val,train,train,train
ds1_129,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_129.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_129.tif,abnormal,140,train,train,train,val,test,train,test,val,train,val,train,test,train,train,train,train,train,train,train,test,train,test,train,train,val
ds1_130,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_130.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_130.tif,abnormal,129,test,train,train,train,val,train,train,train,test,train,train,train,val,test,train,train,train,train,test,train,train,test,train,val,val
ds1_131,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_131.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_131.tif,abnormal,114,train,test,train,train,train,val,train,test,train,train,train,test,train,train,train,train,train,val,test,train,train,test,train,train,val
ds1_132,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds1_132.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds1_132.tif,abnormal,127,test,train,val,train,train,train,val,train,train,test,val,train,test,val,train,val,train,test,train,train,train,test,train,train,train
